455680764,INFO,2017/11/10,00:24:56.828,Nov,Thu,19.6,1022.65,0.1673,0.802,0.017,4.784,50.0857,51.6631,192.168.1.200,
455741064,INFO,2017/11/10,00:25:57.127,Nov,Thu,19.6,1022.69,0.1672,0.748,0.018,4.784,49.8882,51.7365,192.168.1.200,
455801362,INFO,2017/11/10,00:26:57.426,Nov,Thu,19.6,1022.72,0.1644,0.79,0.016,4.784,50.0857,52.1769,192.168.1.200,
455861661,INFO,2017/11/10,00:27:57.725,Nov,Thu,19.6,1022.72,0.1569,0.72,0.017,4.788,49.6906,52.2136,192.168.1.200,
455921961,INFO,2017/11/10,00:28:58.024,Nov,Thu,19.6,1022.67,0.1661,0.786,0.015,4.784,49.493,52.5072,192.168.1.200,
455982259,INFO,2017/11/10,00:29:58.323,Nov,Thu,19.6,1022.67,0.1639,0.786,0.017,4.788,49.5918,51.1127,192.168.1.200,
456042558,INFO,2017/11/10,00:30:58.622,Nov,Thu,19.6,1022.72,0.1555,0.718,0.017,4.792,49.5918,52.5806,192.168.1.200,
456102857,INFO,2017/11/10,00:31:58.921,Nov,Thu,19.6,1022.67,0.1627,0.718,0.017,4.792,49.8882,52.1402,192.168.1.200,
456163156,INFO,2017/11/10,00:32:59.220,Nov,Thu,19.6,1022.65,0.1661,0.748,0.015,4.788,50.0857,52.0668,192.168.1.200,
456223455,INFO,2017/11/10,00:33:59.519,Nov,Thu,19.6,1022.62,0.1694,0.796,0.016,4.788,50.1845,51.6998,192.168.1.200,
456283754,INFO,2017/11/10,00:34:59.818,Nov,Thu,19.6,1022.63,0.1683,0.806,0.015,4.784,49.3448,52.3604,192.168.1.200,
456344053,INFO,2017/11/10,00:36:00.117,Nov,Thu,19.6,1022.66,0.1695,0.812,0.017,4.78,49.987,51.7732,192.168.1.200,
456404352,INFO,2017/11/10,00:37:00.416,Nov,Thu,19.6,1022.63,0.1661,0.796,0.017,4.788,50.1845,52.0301,192.168.1.200,
456464651,INFO,2017/11/10,00:38:00.715,Nov,Thu,19.6,1022.69,0.1679,0.8,0.016,4.78,50.3821,51.9567,192.168.1.200,
456524950,INFO,2017/11/10,00:39:01.014,Nov,Thu,19.6,1022.64,0.1778,0.8,0.016,4.776,49.987,52.1402,192.168.1.200,
456585249,INFO,2017/11/10,00:40:01.313,Nov,Thu,19.6,1022.66,0.1535,0.724,0.017,4.788,50.0857,52.0301,192.168.1.200,
456645548,INFO,2017/11/10,00:41:01.611,Nov,Thu,19.6,1022.72,0.1694,0.812,0.017,4.784,50.3821,52.6907,192.168.1.200,
456705847,INFO,2017/11/10,00:42:01.910,Nov,Thu,19.6,1022.67,0.1698,0.802,0.015,4.78,50.0857,52.5806,192.168.1.200,
456766146,INFO,2017/11/10,00:43:02.210,Nov,Thu,19.6,1022.69,0.1676,0.73,0.016,4.792,50.0857,52.5439,192.168.1.200,
456826445,INFO,2017/11/10,00:44:02.508,Nov,Thu,19.6,1022.62,0.1474,0.764,0.017,4.78,49.987,51.92,192.168.1.200,
456886744,INFO,2017/11/10,00:45:02.807,Nov,Thu,19.6,1022.64,0.1667,0.766,0.015,4.784,50.0857,52.0301,192.168.1.200,
456947043,INFO,2017/11/10,00:46:03.106,Nov,Thu,19.6,1022.6,0.146,0.766,0.017,4.788,50.0857,52.1769,192.168.1.200,
457007342,INFO,2017/11/10,00:47:03.405,Nov,Thu,19.6,1022.57,0.1583,0.714,0.017,4.788,50.4809,51.9934,192.168.1.200,
457067641,INFO,2017/11/10,00:48:03.704,Nov,Thu,19.6,1022.6,0.1727,0.738,0.016,4.768,50.0857,52.2136,192.168.1.200,
457127940,INFO,2017/11/10,00:49:04.003,Nov,Thu,19.5,1022.6,0.1696,0.776,0.015,4.764,50.4701,52.3859,192.168.1.200,
457188239,INFO,2017/11/10,00:50:04.302,Nov,Thu,19.6,1022.65,0.1701,0.81,0.015,4.784,50.3821,52.4338,192.168.1.200,
457248538,INFO,2017/11/10,00:51:04.601,Nov,Thu,19.6,1022.62,0.1681,0.806,0.017,4.784,50.0857,52.6907,192.168.1.200,
457308837,INFO,2017/11/10,00:52:04.900,Nov,Thu,19.5,1022.64,0.1527,0.776,0.018,4.776,49.9763,51.8356,192.168.1.200,
457369136,INFO,2017/11/10,00:53:05.199,Nov,Thu,19.5,1022.65,0.1643,0.786,0.017,4.784,49.9763,52.2759,192.168.1.200,
457429435,INFO,2017/11/10,00:54:05.498,Nov,Thu,19.5,1022.63,0.1709,0.786,0.015,4.788,50.4701,52.5694,192.168.1.200,
457489734,INFO,2017/11/10,00:55:05.797,Nov,Thu,19.5,1022.64,0.1694,0.792,0.015,4.784,50.3714,52.0924,192.168.1.200,
457550033,INFO,2017/11/10,00:56:06.096,Nov,Thu,19.5,1022.6,0.1695,0.786,0.015,4.784,49.8775,52.2392,192.168.1.200,
457610332,INFO,2017/11/10,00:57:06.395,Nov,Thu,19.5,1022.62,0.1697,0.78,0.015,4.784,50.0751,52.0557,192.168.1.200,
457670631,INFO,2017/11/10,00:58:06.694,Nov,Thu,19.5,1022.57,0.1695,0.764,0.015,4.78,50.2726,52.4226,192.168.1.200,
457730930,INFO,2017/11/10,00:59:06.993,Nov,Thu,19.5,1022.52,0.1623,0.72,0.017,4.792,49.8775,51.9456,192.168.1.200,
457791229,INFO,2017/11/10,01:00:07.292,Nov,Fri,19.5,1022.51,0.1698,0.812,0.017,4.78,50.0751,51.9823,192.168.1.200,
457851528,INFO,2017/11/10,01:01:07.591,Nov,Fri,19.5,1022.41,0.1696,0.76,0.015,4.788,49.9763,52.3859,192.168.1.200,
457911827,INFO,2017/11/10,01:02:07.890,Nov,Fri,19.5,1022.48,0.1603,0.708,0.017,4.792,49.8775,52.5327,192.168.1.200,
457972125,INFO,2017/11/10,01:03:08.189,Nov,Fri,19.5,1022.48,0.142,0.77,0.017,4.784,50.0751,51.6888,192.168.1.200,
458032424,INFO,2017/11/10,01:04:08.488,Nov,Fri,19.5,1022.43,0.1696,0.792,0.015,4.784,50.1738,52.019,192.168.1.200,
458092723,INFO,2017/11/10,01:05:08.787,Nov,Fri,19.5,1022.46,0.1552,0.792,0.017,4.776,50.3714,52.1658,192.168.1.200,
458153022,INFO,2017/11/10,01:06:09.086,Nov,Fri,19.5,1022.46,0.1674,0.764,0.015,4.788,50.0751,52.2025,192.168.1.200,
458213321,INFO,2017/11/10,01:07:09.385,Nov,Fri,19.5,1022.46,0.1688,0.81,0.017,4.78,50.0751,52.4226,192.168.1.200,
458273620,INFO,2017/11/10,01:08:09.684,Nov,Fri,19.5,1022.43,0.1531,0.73,0.017,4.792,49.8775,51.6888,192.168.1.200,
458333919,INFO,2017/11/10,01:09:09.983,Nov,Fri,19.5,1022.54,0.1673,0.802,0.016,4.788,50.1738,52.6428,192.168.1.200,
458394218,INFO,2017/11/10,01:10:10.282,Nov,Fri,19.5,1022.55,0.1482,0.75,0.017,4.784,50.1738,52.3859,192.168.1.200,
458454517,INFO,2017/11/10,01:11:10.581,Nov,Fri,19.5,1022.52,0.1683,0.774,0.015,4.784,50.0751,52.4226,192.168.1.200,
458514816,INFO,2017/11/10,01:12:10.880,Nov,Fri,19.5,1022.43,0.1642,0.786,0.017,4.784,50.0751,52.3125,192.168.1.200,
458575115,INFO,2017/11/10,01:13:11.179,Nov,Fri,19.5,1022.46,0.1565,0.72,0.017,4.792,50.2726,52.6428,192.168.1.200,
458635414,INFO,2017/11/10,01:14:11.478,Nov,Fri,19.5,1022.54,0.1695,0.812,0.016,4.788,50.0751,52.1291,192.168.1.200,
458695713,INFO,2017/11/10,01:15:11.777,Nov,Fri,19.5,1022.49,0.1418,0.776,0.017,4.78,50.0751,52.7161,192.168.1.200,
458756012,INFO,2017/11/10,01:16:12.076,Nov,Fri,19.5,1022.45,0.1555,0.708,0.017,4.784,50.2726,51.6154,192.168.1.200,
458816311,INFO,2017/11/10,01:17:12.374,Nov,Fri,19.5,1022.46,0.1637,0.708,0.017,4.788,50.0751,52.3492,192.168.1.200,
458876610,INFO,2017/11/10,01:18:12.673,Nov,Fri,19.5,1022.52,0.1758,0.764,0.016,4.78,50.1738,52.1291,192.168.1.200,
458936909,INFO,2017/11/10,01:19:12.972,Nov,Fri,19.4,1022.54,0.1625,0.712,0.017,4.788,49.9656,51.8979,192.168.1.200,
458997208,INFO,2017/11/10,01:20:13.271,Nov,Fri,19.4,1022.54,0.1694,0.8,0.015,4.784,50.0644,50.6873,192.168.1.200,
459057507,INFO,2017/11/10,01:21:13.570,Nov,Fri,19.4,1022.5,0.171,0.77,0.015,4.788,50.0644,52.1913,192.168.1.200,
459117806,INFO,2017/11/10,01:22:13.869,Nov,Fri,19.4,1022.5,0.168,0.756,0.015,4.788,50.5581,52.5215,192.168.1.200,
459178105,INFO,2017/11/10,01:23:14.168,Nov,Fri,19.4,1022.46,0.1675,0.728,0.016,4.784,50.4594,52.3748,192.168.1.200,
459238404,INFO,2017/11/10,01:24:14.467,Nov,Fri,19.4,1022.46,0.1684,0.806,0.017,4.788,50.4594,52.0079,192.168.1.200,
459298703,INFO,2017/11/10,01:25:14.766,Nov,Fri,19.4,1022.31,0.1665,0.79,0.015,4.788,50.0644,51.6778,192.168.1.200,
459359002,INFO,2017/11/10,01:26:15.065,Nov,Fri,19.4,1022.41,0.1688,0.738,0.015,4.788,50.3606,52.0079,192.168.1.200,
459419301,INFO,2017/11/10,01:27:15.364,Nov,Fri,19.4,1022.4,0.1657,0.718,0.016,4.788,50.4594,52.0813,192.168.1.200,
459479600,INFO,2017/11/10,01:28:15.664,Nov,Fri,19.4,1022.38,0.1442,0.78,0.017,4.788,50.3606,51.7145,192.168.1.200,
459539899,INFO,2017/11/10,01:29:15.962,Nov,Fri,19.4,1022.35,0.1696,0.812,0.016,4.78,50.3606,52.8883,192.168.1.200,
459600198,INFO,2017/11/10,01:30:16.261,Nov,Fri,19.4,1022.41,0.1704,0.8,0.016,4.784,50.0644,52.3014,192.168.1.200,
459660497,INFO,2017/11/10,01:31:16.560,Nov,Fri,19.4,1022.33,0.1737,0.806,0.016,4.78,50.4594,52.8883,192.168.1.200,
459720796,INFO,2017/11/10,01:32:16.859,Nov,Fri,19.4,1022.31,0.1639,0.734,0.016,4.788,49.9656,52.1913,192.168.1.200,
459781095,INFO,2017/11/10,01:33:17.158,Nov,Fri,19.4,1022.28,0.1504,0.74,0.017,4.784,50.1631,52.8516,192.168.1.200,
459841394,INFO,2017/11/10,01:34:17.457,Nov,Fri,19.4,1022.35,0.1676,0.802,0.017,4.784,50.5581,52.2647,192.168.1.200,
459901693,INFO,2017/11/10,01:35:17.756,Nov,Fri,19.4,1022.25,0.1707,0.766,0.015,4.792,49.7681,52.0446,192.168.1.200,
459961992,INFO,2017/11/10,01:36:18.055,Nov,Fri,19.4,1022.28,0.1652,0.714,0.017,4.788,50.4594,52.3381,192.168.1.200,
460022290,INFO,2017/11/10,01:37:18.354,Nov,Fri,19.4,1022.28,0.1447,0.764,0.017,4.784,50.1631,51.7511,192.168.1.200,
460082589,INFO,2017/11/10,01:38:18.653,Nov,Fri,19.4,1022.25,0.1697,0.796,0.015,4.784,50.3606,52.5582,192.168.1.200,
460142888,INFO,2017/11/10,01:39:18.952,Nov,Fri,19.4,1022.24,0.1509,0.748,0.017,4.788,50.4594,52.3014,192.168.1.200,
460203187,INFO,2017/11/10,01:40:19.251,Nov,Fri,19.4,1022.19,0.1695,0.796,0.015,4.784,50.0644,53.3652,192.168.1.200,
460263486,INFO,2017/11/10,01:41:19.550,Nov,Fri,19.4,1022.19,0.16,0.702,0.017,4.788,49.9656,51.7145,192.168.1.200,
460323785,INFO,2017/11/10,01:42:19.849,Nov,Fri,19.4,1022.19,0.167,0.8,0.016,4.784,50.0644,52.3748,192.168.1.200,
460384084,INFO,2017/11/10,01:43:20.148,Nov,Fri,19.4,1022.19,0.1631,0.712,0.016,4.788,50.5581,52.1547,192.168.1.200,
460444383,INFO,2017/11/10,01:44:20.447,Nov,Fri,19.4,1022.21,0.1719,0.822,0.018,4.776,50.2619,49.6969,192.168.1.200,
460504682,INFO,2017/11/10,01:45:20.746,Nov,Fri,19.4,1022.25,0.1705,0.82,0.016,4.788,50.1631,52.118,192.168.1.200,
460564981,INFO,2017/11/10,01:46:21.045,Nov,Fri,19.4,1022.19,0.1573,0.73,0.017,4.788,50.1631,52.8516,192.168.1.200,
460625280,INFO,2017/11/10,01:47:21.344,Nov,Fri,19.4,1022.19,0.1692,0.81,0.016,4.78,49.9656,52.0079,192.168.1.200,
460685579,INFO,2017/11/10,01:48:21.643,Nov,Fri,19.4,1022.17,0.1574,0.718,0.017,4.788,50.1631,51.8979,192.168.1.200,
460745878,INFO,2017/11/10,01:49:21.941,Nov,Fri,19.4,1022.19,0.1664,0.8,0.016,4.784,50.1631,52.1913,192.168.1.200,
460806177,INFO,2017/11/10,01:50:22.241,Nov,Fri,19.4,1022.16,0.1545,0.724,0.017,4.788,50.3606,52.3014,192.168.1.200,
460866476,INFO,2017/11/10,01:51:22.539,Nov,Fri,19.4,1022.17,0.1653,0.79,0.016,4.788,50.4594,52.815,192.168.1.200,
460926775,INFO,2017/11/10,01:52:22.838,Nov,Fri,19.4,1022.17,0.1504,0.74,0.017,4.792,50.5581,52.5215,192.168.1.200,
460987074,INFO,2017/11/10,01:53:23.137,Nov,Fri,19.4,1022.11,0.1631,0.72,0.017,4.788,50.3606,52.6315,192.168.1.200,
461047373,INFO,2017/11/10,01:54:23.436,Nov,Fri,19.4,1022.22,0.1697,0.8,0.015,4.784,50.7556,52.3748,192.168.1.200,
461107672,INFO,2017/11/10,01:55:23.735,Nov,Fri,19.4,1022.12,0.1665,0.792,0.015,4.792,50.4594,52.8516,192.168.1.200,
461167971,INFO,2017/11/10,01:56:24.034,Nov,Fri,19.4,1022.17,0.1422,0.766,0.017,4.78,50.4594,52.7783,192.168.1.200,
461228270,INFO,2017/11/10,01:57:24.333,Nov,Fri,19.4,1022.17,0.1677,0.744,0.018,4.78,50.4594,53.1084,192.168.1.200,
461288569,INFO,2017/11/10,01:58:24.632,Nov,Fri,19.4,1022.21,0.1693,0.784,0.015,4.788,50.6569,51.6411,192.168.1.200,
461348868,INFO,2017/11/10,01:59:24.931,Nov,Fri,19.4,1022.17,0.166,0.776,0.015,4.784,50.8544,52.6315,192.168.1.200,
461409167,INFO,2017/11/10,02:00:25.230,Nov,Fri,19.4,1022.11,0.1693,0.806,0.016,4.78,50.9531,56.9968,192.168.1.200,
461469465,INFO,2017/11/10,02:01:25.529,Nov,Fri,19.4,1022.25,0.1646,0.79,0.017,4.784,50.6569,52.4481,192.168.1.200,
461529764,INFO,2017/11/10,02:02:25.828,Nov,Fri,19.4,1022.25,0.1538,0.74,0.017,4.784,50.5581,52.1913,192.168.1.200,
461590063,INFO,2017/11/10,02:03:26.127,Nov,Fri,19.4,1022.21,0.1607,0.714,0.016,4.792,50.5581,52.1547,192.168.1.200,
461650362,INFO,2017/11/10,02:04:26.426,Nov,Fri,19.4,1022.3,0.1661,0.728,0.016,4.792,50.5581,52.228,192.168.1.200,
461710661,INFO,2017/11/10,02:05:26.725,Nov,Fri,19.4,1022.26,0.1696,0.734,0.016,4.788,50.3606,52.8883,192.168.1.200,
461770960,INFO,2017/11/10,02:06:27.024,Nov,Fri,19.4,1022.28,0.1694,0.764,0.015,4.78,50.5581,52.4848,192.168.1.200,
461831259,INFO,2017/11/10,02:07:27.323,Nov,Fri,19.4,1022.28,0.1699,0.796,0.015,4.784,50.1631,52.5949,192.168.1.200,
461891558,INFO,2017/11/10,02:08:27.621,Nov,Fri,19.4,1022.21,0.1692,0.796,0.015,4.784,49.9656,52.3381,192.168.1.200,
461951857,INFO,2017/11/10,02:09:27.920,Nov,Fri,19.4,1022.28,0.1654,0.792,0.016,4.788,50.0644,52.228,192.168.1.200,
462012156,INFO,2017/11/10,02:10:28.219,Nov,Fri,19.4,1022.25,0.174,0.764,0.016,4.78,50.1631,52.1547,192.168.1.200,
462072455,INFO,2017/11/10,02:11:28.518,Nov,Fri,19.4,1022.21,0.1598,0.72,0.017,4.788,50.4594,52.1547,192.168.1.200,
462132754,INFO,2017/11/10,02:12:28.817,Nov,Fri,19.4,1022.25,0.1562,0.73,0.017,4.788,50.4594,52.3014,192.168.1.200,
462193053,INFO,2017/11/10,02:13:29.116,Nov,Fri,19.4,1022.25,0.1666,0.8,0.017,4.784,50.3606,52.0813,192.168.1.200,
462253352,INFO,2017/11/10,02:14:29.415,Nov,Fri,19.4,1022.31,0.1703,0.816,0.016,4.788,50.3606,52.5949,192.168.1.200,
462313651,INFO,2017/11/10,02:15:29.714,Nov,Fri,19.4,1022.28,0.1692,0.812,0.017,4.788,50.0644,52.118,192.168.1.200,
462373950,INFO,2017/11/10,02:16:30.013,Nov,Fri,19.4,1022.19,0.1703,0.766,0.015,4.784,50.2619,53.1451,192.168.1.200,
462434249,INFO,2017/11/10,02:17:30.312,Nov,Fri,19.4,1022.22,0.1709,0.728,0.016,4.792,50.4594,52.0813,192.168.1.200,
462494548,INFO,2017/11/10,02:18:30.611,Nov,Fri,19.4,1022.21,0.1624,0.776,0.017,4.78,50.3606,52.4481,192.168.1.200,
462554847,INFO,2017/11/10,02:19:30.910,Nov,Fri,19.4,1022.19,0.1529,0.738,0.017,4.788,50.2619,52.925,192.168.1.200,
462615146,INFO,2017/11/10,02:20:31.209,Nov,Fri,19.4,1022.19,0.1622,0.776,0.017,4.784,50.2619,50.1738,192.168.1.200,
462675444,INFO,2017/11/10,02:21:31.508,Nov,Fri,19.4,1022.25,0.164,0.786,0.017,4.78,50.5581,52.4481,192.168.1.200,
462735743,INFO,2017/11/10,02:22:31.807,Nov,Fri,19.4,1022.28,0.1626,0.78,0.017,4.784,50.0644,52.7416,192.168.1.200,
462796042,INFO,2017/11/10,02:23:32.106,Nov,Fri,19.4,1022.28,0.1688,0.81,0.017,4.78,50.3606,52.5949,192.168.1.200,
462856341,INFO,2017/11/10,02:24:32.405,Nov,Fri,19.4,1022.28,0.1439,0.754,0.017,4.788,50.1631,52.8516,192.168.1.200,
462916640,INFO,2017/11/10,02:25:32.704,Nov,Fri,19.4,1022.31,0.1682,0.806,0.017,4.784,50.0644,52.3014,192.168.1.200,
462976939,INFO,2017/11/10,02:26:33.003,Nov,Fri,19.4,1022.22,0.1441,0.776,0.017,4.788,50.3606,52.7416,192.168.1.200,
463037238,INFO,2017/11/10,02:27:33.302,Nov,Fri,19.4,1022.26,0.1439,0.77,0.017,4.784,50.1631,52.4481,192.168.1.200,
463097537,INFO,2017/11/10,02:28:33.601,Nov,Fri,19.3,1022.17,0.1654,0.792,0.017,4.78,50.1524,52.4736,192.168.1.200,
463157836,INFO,2017/11/10,02:29:33.899,Nov,Fri,19.3,1022.19,0.1685,0.81,0.017,4.788,50.1524,52.547,192.168.1.200,
463218135,INFO,2017/11/10,02:30:34.198,Nov,Fri,19.3,1022.12,0.1695,0.8,0.016,4.784,50.4486,51.9968,192.168.1.200,
463278434,INFO,2017/11/10,02:31:34.497,Nov,Fri,19.3,1022.22,0.1676,0.748,0.015,4.784,50.1524,52.4736,192.168.1.200,
463338733,INFO,2017/11/10,02:32:34.796,Nov,Fri,19.3,1022.07,0.1462,0.77,0.017,4.78,50.4486,51.5934,192.168.1.200,
463399032,INFO,2017/11/10,02:33:35.095,Nov,Fri,19.3,1022.04,0.1678,0.802,0.016,4.788,50.1524,52.5103,192.168.1.200,
463459331,INFO,2017/11/10,02:34:35.394,Nov,Fri,19.3,1022.09,0.1612,0.72,0.017,4.792,50.4486,52.5103,192.168.1.200,
463519630,INFO,2017/11/10,02:35:35.693,Nov,Fri,19.3,1022.22,0.1508,0.74,0.017,4.784,50.1524,52.4003,192.168.1.200,
463579929,INFO,2017/11/10,02:36:35.992,Nov,Fri,19.3,1022.12,0.1754,0.842,0.017,4.772,49.955,51.8868,192.168.1.200,
463640228,INFO,2017/11/10,02:37:36.291,Nov,Fri,19.3,1022.12,0.1668,0.738,0.015,4.788,50.1524,51.6668,192.168.1.200,
463700527,INFO,2017/11/10,02:38:36.590,Nov,Fri,19.3,1022.21,0.146,0.77,0.017,4.784,49.8563,52.0702,192.168.1.200,
463760826,INFO,2017/11/10,02:39:36.889,Nov,Fri,19.3,1022.19,0.1699,0.79,0.015,4.788,50.0537,52.0702,192.168.1.200,
463821124,INFO,2017/11/10,02:40:37.188,Nov,Fri,19.3,1022.12,0.1698,0.802,0.016,4.788,50.4486,52.0335,192.168.1.200,
463881423,INFO,2017/11/10,02:41:37.487,Nov,Fri,19.3,1022.12,0.1618,0.724,0.017,4.792,50.2512,52.6203,192.168.1.200,
463941722,INFO,2017/11/10,02:42:37.786,Nov,Fri,19.3,1022.04,0.1704,0.816,0.016,4.784,50.5473,52.6203,192.168.1.200,
464002021,INFO,2017/11/10,02:43:38.085,Nov,Fri,19.3,1022.09,0.1467,0.756,0.017,4.788,50.4486,52.0702,192.168.1.200,
464062320,INFO,2017/11/10,02:44:38.384,Nov,Fri,19.3,1022.06,0.1698,0.738,0.016,4.788,50.3499,52.2169,192.168.1.200,
464122619,INFO,2017/11/10,02:45:38.683,Nov,Fri,19.3,1022.07,0.1664,0.796,0.017,4.784,50.5473,51.41,192.168.1.200,
464182918,INFO,2017/11/10,02:46:38.982,Nov,Fri,19.3,1021.98,0.153,0.74,0.017,4.784,50.1524,52.2169,192.168.1.200,
464243217,INFO,2017/11/10,02:47:39.281,Nov,Fri,19.3,1022.1,0.1696,0.77,0.015,4.788,50.3499,53.2805,192.168.1.200,
464303516,INFO,2017/11/10,02:48:39.580,Nov,Fri,19.3,1022.01,0.1701,0.816,0.017,4.784,50.5473,52.1435,192.168.1.200,
464363815,INFO,2017/11/10,02:49:39.879,Nov,Fri,19.3,1022,0.1661,0.748,0.018,4.78,49.955,51.8135,192.168.1.200,
464424114,INFO,2017/11/10,02:50:40.177,Nov,Fri,19.3,1022.01,0.1694,0.8,0.015,4.788,50.0537,52.4369,192.168.1.200,
464484413,INFO,2017/11/10,02:51:40.476,Nov,Fri,19.3,1021.97,0.1685,0.81,0.017,4.78,49.955,52.1435,192.168.1.200,
464544712,INFO,2017/11/10,02:52:40.775,Nov,Fri,19.3,1021.92,0.1581,0.718,0.017,4.788,50.1524,52.1435,192.168.1.200,
464605011,INFO,2017/11/10,02:53:41.074,Nov,Fri,19.3,1021.97,0.1669,0.77,0.015,4.788,50.3499,52.0702,192.168.1.200,
464665310,INFO,2017/11/10,02:54:41.373,Nov,Fri,19.3,1021.89,0.1667,0.8,0.017,4.784,50.0537,52.4736,192.168.1.200,
464725609,INFO,2017/11/10,02:55:41.672,Nov,Fri,19.3,1021.89,0.1462,0.754,0.017,4.788,50.1524,53.0237,192.168.1.200,
464785908,INFO,2017/11/10,02:56:41.971,Nov,Fri,19.3,1021.88,0.1529,0.74,0.017,4.784,50.2512,52.4369,192.168.1.200,
464846207,INFO,2017/11/10,02:57:42.270,Nov,Fri,19.3,1021.86,0.1695,0.78,0.015,4.784,50.0537,52.7303,192.168.1.200,
464906506,INFO,2017/11/10,02:58:42.569,Nov,Fri,19.3,1021.83,0.1675,0.802,0.016,4.788,50.5473,52.4003,192.168.1.200,
464966805,INFO,2017/11/10,02:59:42.868,Nov,Fri,19.3,1021.82,0.1631,0.784,0.017,4.78,50.4486,51.9602,192.168.1.200,
465027103,INFO,2017/11/10,03:00:43.167,Nov,Fri,19.3,1021.88,0.1641,0.786,0.017,4.784,50.3499,52.2902,192.168.1.200,
465087402,INFO,2017/11/10,03:01:43.466,Nov,Fri,19.3,1021.86,0.1563,0.728,0.017,4.784,50.5473,51.6668,192.168.1.200,
465147701,INFO,2017/11/10,03:02:43.765,Nov,Fri,19.3,1021.89,0.1621,0.766,0.017,4.78,50.3499,52.877,192.168.1.200,
465208000,INFO,2017/11/10,03:03:44.064,Nov,Fri,19.3,1021.88,0.1606,0.718,0.016,4.788,50.0537,53.0237,192.168.1.200,
465268299,INFO,2017/11/10,03:04:44.363,Nov,Fri,19.3,1021.88,0.1678,0.744,0.015,4.784,50.4486,51.8135,192.168.1.200,
